시도	시군구	동리	단지코드	단지명	단지분류	법정동주소	도로명주소	분양형태	사용승인일	동수	세대수	분양세대수	임대세대수	관리방식	난방방식	복도유형	시공사	주택관리업자
서울특별시	금천구	독산동	A15383601	독산진도2차	아파트	서울특별시 금천구 독산동 1133 독산진도2차	서울특별시 금천구 두산로 36	분양	19971017	1	154	154	0	위탁관리	개별난방	혼합식	진도건설	서일개발(주)
서울특별시	금천구	독산동	A15383604	독산진도3차	아파트	서울특별시 금천구 독산동 1136 독산진도3차	서울특별시 금천구 범안로17길 41	분양	19991217	1	245	245	0	위탁관리	개별난방	혼합식	진도	우리관리(주)
서울특별시	금천구	시흥동	A15383702	시흥삼익	아파트	서울특별시 금천구 시흥동 5-13 시흥삼익	서울특별시 금천구 독산로50길 89	분양	19990920	13	768	768	0	위탁관리	개별난방	혼합식	삼익건설	세화종합관리(주)
서울특별시	금천구	시흥동	A15383905	남서울 무지개	아파트	서울특별시 금천구 시흥동 109-1 남서울 무지개	서울특별시 금천구 시흥대로73길 11	분양	19801224	5	639	639	0	위탁관리	중앙난방	복도식	대한종합건설	우리관리(주)
서울특별시	금천구	시흥동	A15384101	현대공무원	아파트	서울특별시 금천구 시흥동 209 현대공무원	서울특별시 금천구 금하로23라길 31	분양	19960624	1	197	197	0	위탁관리	개별난방	혼합식	현대사업개발	남경종합관리(주)
서울특별시	금천구	시흥동	A15384501	벽산타운3단지	아파트	서울특별시 금천구 시흥동 1006 벽산타운3단지	서울특별시 금천구 탑골로 84	분양	19981028	3	270	270	0	위탁관리	개별난방	혼합식	벽산건설	(주)무림하우징
서울특별시	금천구	시흥동	A15384603	남서울건영2차	아파트	서울특별시 금천구 시흥동 384-12 남서울건영2차	서울특별시 금천구 독산로10길 96	분양	19891021	3	619	619	0	위탁관리	개별난방	혼합식	건영	광인에스테이트서비스 주식회사
서울특별시	금천구	시흥동	A15386303	시흥현대빌라	연립주택	서울특별시 금천구 시흥동 982 시흥현대빌라	서울특별시 금천구 시흥대로 53	분양	19890525	15	330	330	0	위탁관리	개별난방	계단식	신안건설	(주)무림하우징
서울특별시	금천구	시흥동	A15386404	남서울건영아파트	아파트	서울특별시 금천구 시흥동 992-2 남서울건영아파트	서울특별시 금천구 시흥대로59길 35	분양	19821207	3	260	260	0	위탁관리	개별난방	복도식	건영건설	세화종합관리(주)
서울특별시	금천구	시흥동	A15386506	남서울럭키아파트	아파트	서울특별시 금천구 시흥동 1002-1 남서울럭키아파트	서울특별시 금천구 시흥대로47길 43	분양	19811223	9	986	986	0	위탁관리	개별난방	복도식	럭키건설	주식회사 한빛종합관리
서울특별시	동작구	신대방동	A15601002	보라매아카데미타워아파트	주상복합	서울특별시 동작구 신대방동 395-69 보라매아카데미타워아파트	서울특별시 동작구 보라매로5가길 16	분양	19980817	1	225	225	0	자치관리	개별난방	복도식	라성건설	 
서울특별시	동작구	신대방동	A15601003	보라매e편한세상	아파트	서울특별시 동작구 신대방동 720 보라매e편한세상	서울특별시 동작구 보라매로 70	분양	20100726	5	386	386	0	위탁관리	개별난방	계단식	(주)삼호	국제경보산업(주)
서울특별시	동작구	신대방동	A15601004	신대방	주상복합	서울특별시 동작구 신대방동 705 신대방	서울특별시 동작구 보라매로 83	혼합	19950517	1	108	60	48	자치관리		복도식	(주)대호종합건설	 
서울특별시	동작구	신대방동	A15601102	신대방경남교수	아파트	서울특별시 동작구 신대방동 710 신대방경남교수	서울특별시 동작구 여의대방로10길 14	분양	20010802	4	295	295	0	위탁관리	개별난방	계단식	경남기업	우리관리(주)
서울특별시	동작구	신대방동	A15601103	신대방경남아너스빌	아파트	서울특별시 동작구 신대방동 712 신대방경남아너스빌	서울특별시 동작구 신대방길 85	분양	20030228	5	427	427	0	위탁관리	개별난방	혼합식	경남기업	우리관리(주)
서울특별시	동작구	신대방동	A15601104	보라매롯데낙천대	아파트	서울특별시 동작구 신대방동 713 보라매롯데낙천대	서울특별시 동작구 여의대방로10길 38	분양	20030802	7	734	734	0	위탁관리	개별난방	계단식	롯데건설	(주)아주관리
서울특별시	동작구	신대방동	A15601105	신대방현대	아파트	서울특별시 동작구 신대방동 707 신대방현대	서울특별시 동작구 여의대방로 28	분양	19960213	6	880	880	0	위탁관리	개별난방	계단식	현대건설	(주)신현대관리
서울특별시	동작구	신대방동	A15601201	신대방신동아	아파트	서울특별시 동작구 신대방동 360-17 신대방신동아	서울특별시 동작구 여의대방로22아길 22	분양	19930113	1	171	171	0	위탁관리	개별난방	복도식	신동아	대원에스테이트서비스(주)
서울특별시	동작구	신대방동	A15601202	신대방한성	아파트	서울특별시 동작구 신대방동 470-8 신대방한성	서울특별시 동작구 여의대방로10길 13	분양	19950218	4	272	272	0	자치관리	개별난방	계단식	한성건설	없음
서울특별시	동작구	대방동	A15602001	대방경남아너스빌	아파트	서울특별시 동작구 대방동 512 대방경남아너스빌	서울특별시 동작구 여의대방로54길 6	분양	20060327	2	163	163	0	자치관리(직영)	개별난방	계단식	경남기업	 
서울특별시	동작구	대방동	A15602002	보라매코오롱하늘채	아파트	서울특별시 동작구 대방동 509 보라매코오롱하늘채	서울특별시 동작구 여의대방로24다길 40	분양	20050916	2	200	200	0	위탁관리	개별난방	계단식	코오롱건설	대원에스테이트서비스(주)
서울특별시	동작구	대방동	A15602007	대방1차e편한세상	아파트	서울특별시 동작구 대방동 508 대방1차e편한세상	서울특별시 동작구 알마타길 37	분양	20030628	7	609	609	0	위탁관리	개별난방	계단식	대림산업	우리관리(주)
서울특별시	동작구	상도동	A15603001	상도동원베네스트	아파트	서울특별시 동작구 상도동 528 상도동원베네스트	서울특별시 동작구 상도로34길 42	분양	20081031	4	162	162	0	위탁관리	개별난방	계단식	동원시스템즈(주)/건설	대원종합관리(주)
서울특별시	동작구	상도동	A15603002	브라운스톤상도	아파트	서울특별시 동작구 상도동 527 브라운스톤상도	서울특별시 동작구 상도로31길 19	분양	20071226	8	415	415	0	위탁관리	개별난방	계단식	이수건설	대한종합개발(주)
서울특별시	동작구	상도동	A15603003	상도건영제2 관리사무소	아파트	서울특별시 동작구 상도동 414 상도건영제2 관리사무소	서울특별시 동작구 만양로 26	임대	19970912	2	552	0	552	위탁관리	개별난방	복도식	(주)건영	서일개발(주)
서울특별시	동작구	상도동	A15603004	상도sh-ville	주상복합	서울특별시 동작구 상도동 430 상도sh-ville	서울특별시 동작구 상도로53길 70	임대	20061103	4	953	0	953	위탁관리	개별난방	복도식	(주)C&우방	세화종합관리(주)
서울특별시	동작구	상도동	A15603006	래미안상도3차	아파트	서울특별시 동작구 상도동 431 래미안상도3차	서울특별시 동작구 상도로53길 8	분양	20041224	28	1656	1656	0	위탁관리	개별난방	계단식	삼성물산(주) 주택부문	우리관리(주)
서울특별시	동작구	상도동	A15603007	상도래미안1차제2	아파트	서울특별시 동작구 상도동 447 상도래미안1차제2	서울특별시 동작구 등용로 37	임대	20041206	1	164	0	164	위탁관리	개별난방	복도식	삼성건설	에스더블유엠(주)
서울특별시	동작구	상도동	A15603008	힐스테이트상도프레스티지	아파트	서울특별시 동작구 상도동 533 힐스테이트상도프레스티지	서울특별시 동작구 상도로 346-2	분양	20130814	16	882	882	0	위탁관리	개별난방	계단식	현대엠코	제일에스테이트서비스 주식회사
서울특별시	동작구	상도동	A15603009	상도더샵2차	아파트	서울특별시 동작구 상도동 534 상도더샵2차	서울특별시 동작구 장승배기로10길 100	분양	20140407	4	138	138	0	위탁관리	개별난방	계단식	포스코건설	율산개발[주]
서울특별시	동작구	상도동	A15603203	아이파크상도동	아파트	서울특별시 동작구 상도동 416 아이파크상도동	서울특별시 동작구 장승배기로 26	분양	20040427	6	400	400	0	위탁관리	개별난방	계단식	현대산업개발주식회사	우리관리(주)
서울특별시	동작구	상도동	A15603204	상도래미안1차	아파트	서울특별시 동작구 상도동 450 상도래미안1차	서울특별시 동작구 등용로 37	분양	20041206	7	517	517	0	위탁관리	개별난방	계단식	삼성건설(주)	우리관리
서울특별시	동작구	노량진동	A15603205	상도건영	아파트	"서울특별시 동작구 노량진동 324,서울특별시 동작구 상도동 414 상도건영"	서울특별시 동작구 만양로 26	분양	19970912	6	824	824	0	위탁관리	중앙난방	혼합식	(주)건영	(주)덕우
서울특별시	동작구	상도동	A15603206	상도더샵	아파트	서울특별시 동작구 상도동 521 상도더샵	서울특별시 동작구 장승배기로4길 9	분양	20070928	22	1122	1122	0	위탁관리	개별난방	계단식	포스코건설(주)	ABM(주)
서울특별시	동작구	상도동	A15603401	경향렉스빌아파트	아파트	서울특별시 동작구 상도동 445 경향렉스빌아파트	서울특별시 동작구 양녕로23길 9	분양	20021015	2	197	197	0	위탁관리	개별난방	혼합식	경향건설(주)	(주)신대한관리
서울특별시	동작구	상도동	A15603502	래미안상도2차	아파트	서울특별시 동작구 상도동 421 래미안상도2차	서울특별시 동작구 상도로55길 47	분양	20031030	9	431	431	0	위탁관리	개별난방	계단식	삼성물산	서림주택관리(주)
서울특별시	동작구	노량진동	A15605001	노량진삼익	주상복합	서울특별시 동작구 노량진동 330 노량진삼익	서울특별시 동작구 만양로 84	분양	20010711	1	175	175	0	위탁관리	개별난방	복도식	주-삼익	광인에스테이트서비스 주식회사
서울특별시	동작구	노량진동	A15605002	노량진우성	아파트	서울특별시 동작구 노량진동 323 노량진우성	서울특별시 동작구 만양로8길 50	분양	19971216	7	901	901	0	위탁관리	중앙난방	혼합식	본동 제2-1 재개발조합	(주)화신gms
서울특별시	동작구	노량진동	A15605003	노량진쌍용예가	아파트	서울특별시 동작구 노량진동 332 노량진쌍용예가	서울특별시 동작구 장승배기로16길 134	분양	20100826	5	299	299	0	위탁관리	개별난방	혼합식	쌍용건설(주)	목송산업개발(주)
서울특별시	동작구	본동	A15605102	본동한신휴플러스	아파트	서울특별시 동작구 본동 487 본동한신휴플러스	서울특별시 동작구 매봉로 99	분양	20040807	4	247	247	0	위탁관리	개별난방	계단식	한신공영	주식회사 한빛관리
서울특별시	동작구	노량진동	A15605103	신동아리버파크	아파트	서울특별시 동작구 노량진동 325 신동아리버파크	서울특별시 동작구 만양로 19	분양	20010215	7	1696	1696	0	위탁관리	중앙난방	혼합식	신동아건설(주)	(주)무림하우징
서울특별시	동작구	본동	A15606001	경동윈츠리버	아파트	서울특별시 동작구 본동 484 경동윈츠리버	서울특별시 동작구 노량진로32길 156	분양	20041230	6	272	272	0	위탁관리	개별난방	계단식	경동건설	세화종합관리(주)
서울특별시	동작구	본동	A15606002	유원강변	아파트	서울특별시 동작구 본동 482 유원강변	서울특별시 동작구 노량진로23가길 20	분양	20000809	5	306	306	0	위탁관리	개별난방	계단식	유원울트라	에이제이대원 주식회사
서울특별시	동작구	본동	A15606003	본동삼성래미안아파트	아파트	서울특별시 동작구 본동 492 본동삼성래미안아파트	서울특별시 동작구 매봉로 123	분양	20041021	6	477	477	0	위탁관리	개별난방	계단식	삼성물산	세화종합관리(주)
서울특별시	동작구	본동	A15606004	본동신동아	아파트	서울특별시 동작구 본동 481 본동신동아	서울특별시 동작구 매봉로 134	분양	19930626	9	765	765	0	자치관리	중앙난방	혼합식	신동아	 
서울특별시	동작구	본동	A15606005	한강쌍용	아파트	서울특별시 동작구 본동 150 한강쌍용	서울특별시 동작구 노량진로24길 2	분양	19990430	2	161	161	0	위탁관리	개별난방	혼합식	쌍용건설(주)	(주)무림하우징
서울특별시	동작구	본동	A15606007	래미안트윈파크	아파트	서울특별시 동작구 본동 494 래미안트윈파크	서울특별시 동작구 노량진로23가길 23	혼합	20111104	5	523	432	91	위탁관리	개별난방	계단식	삼성물산	(주)무림하우징
서울특별시	동작구	흑석동	A15607001	흑석동양	아파트	서울특별시 동작구 흑석동 328 흑석동양	서울특별시 동작구 서달로1길 17	분양	20031104	7	423	423	0	위탁관리	개별난방	계단식	동양메이저건설	신한영주택관리(주)
서울특별시	동작구	동작동	A15608001	이수교스위첸	아파트	서울특별시 동작구 동작동 332 이수교스위첸	서울특별시 동작구 동작대로45길 22	분양	20060330	5	178	178	0	위탁관리	개별난방	계단식	케이씨씨건설	세화종합관리(주)
서울특별시	동작구	동작동	A15608002	동작금강KCC	아파트	서울특별시 동작구 동작동 331 동작금강KCC	서울특별시 동작구 동작대로39가길 55	분양	20031030	7	276	276	0	위탁관리	개별난방	계단식	주)KCC건설	우리관리(주)
서울특별시	동작구	동작동	A15608003	이수힐스테이트	아파트	서울특별시 동작구 동작동 333 이수힐스테이트	서울특별시 동작구 동작대로39길 22	분양	20130219	15	680	680	0	위탁관리	개별난방	계단식	현대건설	(주)타워피엠씨
서울특별시	동작구	사당동	A15609001	사당유니드	아파트	서울특별시 동작구 사당동 1155 사당유니드	서울특별시 동작구 동작대로29길 195	분양	20090203	5	151	151	0	위탁관리	개별난방	계단식	대성산업(주)	서림주택관리(주)
서울특별시	동작구	사당동	A15609002	사당삼호그린	아파트	서울특별시 동작구 사당동 1138 사당삼호그린	서울특별시 동작구 사당로2가길 188	분양	19991016	1	211	211	0	위탁관리	개별난방	혼합식	(주)삼호건설	서림주택관리(주)
서울특별시	동작구	사당동	A15609003	사당휴먼시아	아파트	서울특별시 동작구 사당동 1154 사당휴먼시아	서울특별시 동작구 사당로16길 96	분양	20090305	8	480	480	0	위탁관리	개별난방	계단식	(주)서희건설	서림주택관리주식회사
서울특별시	동작구	사당동	A15609005	사당 대림아파트	아파트	서울특별시 동작구 사당동 169-8 사당 대림아파트	서울특별시 동작구 사당로17길 52	분양	19900807	12	1152	1152	0	위탁관리	개별난방+기타	계단식	대림산업	서림주택관리(주)
서울특별시	동작구	사당동	A15609006	신동아5	아파트	"서울특별시 동작구 사당동 1137-1,서울특별시 동작구 사당동 1137 신동아5"	서울특별시 동작구 동작대로29길 118	혼합	19981120	4	333	111	222	위탁관리	지역난방	혼합식	신동아건설(주)	서림주택관리(주)
서울특별시	동작구	사당동	A15609007	이수역리가	아파트	서울특별시 동작구 사당동 1157 이수역리가	서울특별시 동작구 사당로27길 130	분양	20130924	8	452	452	0	위탁관리	개별난방	계단식	LIG건설	에이제이대원 주식회사
서울특별시	동작구	사당동	A15609008	사당대아2차	아파트	"서울특별시 동작구 사당동 1135,서울특별시 동작구 사당동 1135 사당대아2차"		분양	19980530	1	120	120	0	자치관리		복도식	대아아파트	 
서울특별시	동작구	사당동	A15609301	사당롯데캐슬	아파트	서울특별시 동작구 사당동 1149 사당롯데캐슬	서울특별시 동작구 사당로27길 181	분양	20040922	4	223	223	0	위탁관리	개별난방	계단식	롯데건설(주)	서림주택관리(주)
서울특별시	동작구	사당동	A15609303	사당경남아너스빌	아파트	서울특별시 동작구 사당동 1134 사당경남아너스빌	서울특별시 동작구 사당로9가길 82	분양	19970228	3	340	340	0	자치관리	개별난방	혼합식	대아건설	자치관리
서울특별시	동작구	사당동	A15609305	사당롯데캐슬샤인	아파트	서울특별시 동작구 사당동 1132 사당롯데캐슬샤인	서울특별시 동작구 사당로27길 190	분양	20031017	7	444	444	0	위탁관리	개별난방	계단식	롯데건설	(주)신대한관리
서울특별시	동작구	사당동	A15609306	사당동작삼성래미안아파트	아파트	서울특별시 동작구 사당동 1133 사당동작삼성래미안아파트	서울특별시 동작구 사당로23바길 9	분양	20030215	18	896	896	0	위탁관리	개별난방	계단식	삼성물산	(주)무림하우징
서울특별시	동작구	사당동	A15609401	사당삼익그린뷰	아파트	서울특별시 동작구 사당동 1150 사당삼익그린뷰	서울특별시 동작구 남부순환로255길 21	분양	20031002	2	183	183	0	위탁관리	개별난방	계단식	삼익건설	세화종합관리
서울특별시	동작구	사당동	A15609501	사당제일	아파트	서울특별시 동작구 사당동 240-15 사당제일	서울특별시 동작구 사당로16다길 57	분양	19870213	3	296	296	0	위탁관리	개별난방	복도식	제일건축	서림주택관리(주)
서울특별시	동작구	사당동	A15609502	사당자이	아파트	서울특별시 동작구 사당동 1139 사당자이	서울특별시 동작구 사당로2가길 102	분양	19991228	9	719	719	0	위탁관리	개별난방	혼합식	엘지건설(주)	서림주택관리(주)
서울특별시	동작구	신대방동	A15670001	동작상떼빌주상복합	아파트	서울특별시 동작구 신대방동 719 동작상떼빌주상복합	서울특별시 동작구 신대방1가길 38	분양	20060825	4	545	545	0	위탁관리	개별난방	혼합식	성원건설(주)	우리관리(주)
서울특별시	동작구	상도동	A15671801	상도두산위브	아파트	서울특별시 동작구 상도동 529 상도두산위브	서울특별시 동작구 상도로30길 39	분양	20100315	4	190	190	0	위탁관리	개별난방	계단식	두산중공업(주)	대원종합관리(주)
서울특별시	동작구	신대방동	A15672001	보라매우성	주상복합	"서울특별시 동작구 신대방동 706,서울특별시 관악구 봉천동 1696 보라매우성"	서울특별시 동작구 보라매로5길 5	분양	19951114	2	199	199	0	위탁관리	개별난방	복도식	우성건설	서림주택관리(주)
서울특별시	동작구	신대방동	A15672002	보라매삼성쉐르빌	주상복합	서울특별시 동작구 신대방동 395-66 보라매삼성쉐르빌	서울특별시 동작구 보라매로5길 43	분양	20030103	1	246	246	0	위탁관리	개별난방	계단식	삼성중공업	서림주택관리(주)
서울특별시	동작구	대방동	A15676512	대방주공1단지	아파트	서울특별시 동작구 대방동 503 대방주공1단지	서울특별시 동작구 여의대방로44길 47	임대	19930418	5	925	0	925	위탁관리	중앙난방	복도식	"동양고속,신태진건설"	주택관리공단(주)대방1관리소
서울특별시	동작구	노량진동	A15676701	신동아리버파크제2관리사무소	아파트	서울특별시 동작구 노량진동 326 신동아리버파크제2관리사무소	서울특별시 동작구 만양로 19	임대	20010215	3	925	0	925	위탁관리	개별난방	복도식	신동아	에스더블유엠(주)
서울특별시	동작구	본동	A15676702	본동SH-ville	아파트	서울특별시 동작구 본동 490 본동SH-ville	서울특별시 동작구 노량진로22길 60	임대	20061103	1	176	0	176	위탁관리	개별난방	복도식	(주)C&우방	세화종합관리(주)
서울특별시	동작구	사당동	A15677204	사당신동아4단지	아파트	서울특별시 동작구 사당동 105 사당신동아4단지	서울특별시 동작구 동작대로29길 110	분양	19931221	8	912	912	0	위탁관리	중앙난방	혼합식	신동아건설	서림주택관리(주)
서울특별시	동작구	사당동	A15677501	남성두산위브트레지움	아파트	서울특별시 동작구 사당동 1131 남성두산위브트레지움	서울특별시 동작구 사당로13길 31	혼합	20111028	4	451	428	23	위탁관리	개별난방	계단식	두산건설	서림주택관리(주)
서울특별시	동작구	상도동	A15678101	상도현대	아파트	서울특별시 동작구 상도동 412 상도현대	서울특별시 동작구 사당로2길 2-32	분양	20030616	2	194	194	0	위탁관리	개별난방	혼합식	현대건설	(주)이엠피서비스
서울특별시	동작구	상도동	A15678102	상도삼호	아파트	서울특별시 동작구 상도동 408 상도삼호	서울특별시 동작구 상도로 407	혼합	19940225	5	682	461	221	위탁관리	중앙난방	혼합식	삼호건설	율산개발(주)
서울특별시	동작구	상도동	A15678103	힐스테이트상도센트럴파크	아파트	서울특별시 동작구 상도동 531 힐스테이트상도센트럴파크	서울특별시 동작구 상도로 346-1	분양	20120925	22	1559	1559	0	위탁관리	개별난방	계단식	현대엠코	우리관리(주)
서울특별시	동작구	흑석동	A15679103	우리유앤미	아파트	서울특별시 동작구 흑석동 329 우리유앤미	서울특별시 동작구 서달로 83	분양	20031226	2	206	206	0	위탁관리	개별난방	혼합식	우리건설	엘림에스(주)
서울특별시	동작구	흑석동	A15679104	흑석청호	아파트	서울특별시 동작구 흑석동 327 흑석청호	서울특별시 동작구 서달로2길 29	혼합	19971014	5	346	176	170	위탁관리	개별난방	복도식	(주)해강	대원종합관리(주)
서울특별시	동작구	흑석동	A15679105	명수대현대아파트	아파트	서울특별시 동작구 흑석동 10 명수대현대아파트	서울특별시 동작구 현충로 119	분양	19880829	8	660	660	0	위탁관리	중앙난방	혼합식	현대산업개발	세화종합관리(주)
서울특별시	동작구	흑석동	A15679106	흑석해가든	주상복합	서울특별시 동작구 흑석동 332 흑석해가든	서울특별시 동작구 서달로 150	분양	20101229	1	154	154	0	위탁관리	개별난방	혼합식	이랜드건설(주)	(주)신대한관리
서울특별시	동작구	흑석동	A15679107	흑석한강센트레빌	아파트	서울특별시 동작구 흑석동 335 흑석한강센트레빌	서울특별시 동작구 흑석한강로 12	혼합	20110916	10	655	541	114	위탁관리	개별난방	혼합식	흑석5구역재개발조합	율산개발(주)
서울특별시	동작구	흑석동	A15679108	흑석한강푸르지오	아파트	서울특별시 동작구 흑석동 336 흑석한강푸르지오	서울특별시 동작구 흑석한강로 27	혼합	20120802	14	863	716	147	위탁관리	개별난방	혼합식	대우건설	주식회사 한빛종합관리
서울특별시	동작구	흑석동	A15679109	흑석한강센트레빌2차	아파트	서울특별시 동작구 흑석동 339 흑석한강센트레빌2차	서울특별시 동작구 서달로 91	혼합	20121224	14	963	798	165	위탁관리	개별난방	계단식	동부건설(주)	(주)쌍용개발
서울특별시	동작구	대방동	A15681103	대방우정	아파트	서울특별시 동작구 대방동 505 대방우정	서울특별시 동작구 여의대방로62길 23	분양	19990122	2	206	206	0	위탁관리	개별난방	계단식	(주) 우정건설	주식회사 한빛종합관리
서울특별시	동작구	대방동	A15681104	대방2차현대	아파트	서울특별시 동작구 대방동 506 대방2차현대	서울특별시 동작구 알마타길 58	분양	19991209	5	278	278	0	위탁관리	개별난방	혼합식	현대건설	(주)무림하우징
서울특별시	동작구	대방동	A15681105	대방성원	아파트	서울특별시 동작구 대방동 500 대방성원	서울특별시 동작구 여의대방로44길 9	분양	19940115	3	487	487	0	위탁관리	개별난방	계단식	성원건설	(주)무림하우징
서울특별시	동작구	대방동	A15681106	대방현대1차	아파트	서울특별시 동작구 대방동 502 대방현대1차	서울특별시 동작구 등용로 127	분양	19940820	5	514	514	0	위탁관리	개별난방	혼합식	현대건설(주)	(주)무림하우징
서울특별시	동작구	대방동	A15681108	대방주공2단지	아파트	서울특별시 동작구 대방동 503 대방주공2단지	서울특별시 동작구 여의대방로44길 47	분양	19950427	10	798	798	0	위탁관리	중앙난방	복도식	유원건설	폴리텍주식회사
서울특별시	동작구	대방동	A15681110	대방대림	아파트	서울특별시 동작구 대방동 501 대방대림	서울특별시 동작구 여의대방로44길 10	분양	19931120	14	1628	1628	0	위탁관리	중앙난방	혼합식	대림산업(주)	광인산업(주)
서울특별시	동작구	사당동	A15681501	사당우성(4-3)아파트	아파트	서울특별시 동작구 사당동 105 사당우성(4-3)아파트	서울특별시 동작구 동작대로29길 115	분양	19931221	6	855	855	0	위탁관리	중앙난방	혼합식	우성건설(주)	서림주택관리(주)
서울특별시	동작구	사당동	A15681502	사당우성2단지	아파트	서울특별시 동작구 사당동 105 사당우성2단지	서울특별시 동작구 동작대로29길 91	분양	19931221	8	1080	1080	0	위탁관리	중앙난방	혼합식	우성건설	주식회사 한빛종합관리
서울특별시	동작구	사당동	A15681503	사당극동	아파트	서울특별시 동작구 사당동 105 사당극동	서울특별시 동작구 동작대로29길 119	분양	19931221	12	1550	1550	0	위탁관리	중앙난방	혼합식	극동건설	율산개발(주)
서울특별시	동작구	사당동	A15681802	사당현대아파트	아파트	서울특별시 동작구 사당동 169-32 사당현대아파트	서울특별시 동작구 사당로17길 111	분양	19910424	2	265	265	0	자치관리	개별난방	혼합식	현대산업개발	 
서울특별시	동작구	상도동	A15683402	상도동중앙하이츠빌아파트	아파트	서울특별시 동작구 상도동 415 상도동중앙하이츠빌아파트	서울특별시 동작구 상도로 320	분양	20031030	10	544	544	0	위탁관리	개별난방	계단식	(주)중앙건설	대원종합관리(주)
서울특별시	동작구	상도동	A15683601	상도1동대림	아파트	서울특별시 동작구 상도동 411 상도1동대림	서울특별시 동작구 상도로60길 20	분양	19951204	3	279	279	0	위탁관리	개별난방	복도식	대림산업(주)	우리관리주식회사
서울특별시	동작구	상도동	A15683901	상도쌍용	아파트	서울특별시 동작구 상도동 418 상도쌍용	서울특별시 동작구 상도로 107	분양	20031120	6	389	389	0	위탁관리	개별난방	계단식	쌍용건설	세화종합관리(주)
서울특별시	동작구	신대방동	A15685201	신대방우성2차	아파트	서울특별시 동작구 신대방동 565-21 신대방우성2차	서울특별시 동작구 여의대방로 8	분양	19950119	2	174	174	0	자치관리	개별난방	복도식	우성종합건설(주)	 
서울특별시	동작구	신대방동	A15685206	신대방우성1차	아파트	서울특별시 동작구 신대방동 565 신대방우성1차	서울특별시 동작구 여의대방로 22	분양	19880924	16	1335	1335	0	자치관리	개별난방	혼합식	우성건설	 
서울특별시	동작구	신대방동	A15685503	보라매파크빌	아파트	서울특별시 동작구 신대방동 711 보라매파크빌	서울특별시 동작구 여의대방로10길 59	분양	20020227	6	423	423	0	위탁관리	개별난방	계단식	한일건설	우리관리(주)
서울특별시	동작구	흑석동	A15685702	흑석한강현대	아파트	서울특별시 동작구 흑석동 28 흑석한강현대	서울특별시 동작구 현충로 151	분양	19880907	13	960	960	0	위탁관리	중앙난방	혼합식	현대건설	(주)무림하우징
서울특별시	강서구	화곡동	A15701002	우장산에스케이뷰	아파트	서울특별시 강서구 화곡동 1158 우장산에스케이뷰	서울특별시 강서구 우현로 26	분양	20061026	2	203	203	0	위탁관리	개별난방	계단식	 	율산개발(주)
서울특별시	강서구	화곡동	A15701003	우장산아이파크이편한세상	아파트	서울특별시 강서구 화곡동 1159 우장산아이파크이편한세상	서울특별시 강서구 강서로 266	분양	20080108	42	2517	2517	0	위탁관리	지역난방	계단식	"현대산업개발, 대림산업"	율산개발 유한회사
서울특별시	강서구	화곡동	A15701004	우장산한화꿈에그린	아파트	서울특별시 강서구 화곡동 1151 우장산한화꿈에그린	서울특별시 강서구 우장산로 103	분양	20041130	3	187	187	0	위탁관리	개별난방	계단식	한화건설	(주)미래에이비엠
서울특별시	강서구	화곡동	A15701007	강서힐스테이트아파트	아파트	"서울특별시 강서구 화곡동 1025-33,서울특별시 강서구 화곡동 70-1 강서힐스테이트아파트"	서울특별시 강서구 우현로 67	분양	20150819	37	2603	2603	0	위탁관리	지역난방	계단식	현대건설	우리관리(주)
서울특별시	강서구	화곡동	A15701601	우장산롯데3차	아파트	서울특별시 강서구 화곡동 1148 우장산롯데3차	서울특별시 강서구 우장산로 92	분양	20040806	4	206	206	0	위탁관리	개별난방	계단식	롯데기공	대원종합관리(주)
서울특별시	강서구	화곡동	A15701602	우장산롯데캐슬	아파트	서울특별시 강서구 화곡동 1145 우장산롯데캐슬	서울특별시 강서구 공항대로 382	분양	20030906	21	1164	1164	0	위탁관리	개별난방	계단식	롯데건설(주)	한국주택시설관리(주)
서울특별시	강서구	등촌동	A15703001	코오롱하늘채아파트	아파트	서울특별시 강서구 등촌동 714 코오롱하늘채아파트	서울특별시 강서구 공항대로55길 19	분양	20031119	3	200	200	0	자치관리	개별난방	혼합식	코오롱글로벌(주)	 
서울특별시	강서구	등촌동	A15703002	등촌대동황토방	아파트	서울특별시 강서구 등촌동 631-9 등촌대동황토방	서울특별시 강서구 공항대로59길 103	분양	20000727	3	241	241	0	위탁관리	개별난방	혼합식	(주)대동	(주)무림하우징
서울특별시	강서구	등촌동	A15703004	등촌부영	아파트	서울특별시 강서구 등촌동 691-3 등촌부영	서울특별시 강서구 강서로56나길 110	분양	19941207	7	712	712	0	위탁관리	지역난방	복도식	동광주택(주)	대원종합관리(주)
서울특별시	강서구	등촌동	A15703005	등촌대동황토방2차아파트	아파트	서울특별시 강서구 등촌동 713 등촌대동황토방2차아파트	서울특별시 강서구 공항대로55길 50	분양	20031030	4	196	196	0	위탁관리	개별난방	계단식	(주)대동	(주)동우개발
서울특별시	강서구	등촌동	A15703204	등촌IPARK	아파트	서울특별시 강서구 등촌동 715 등촌IPARK	서울특별시 강서구 등촌로 163	분양	20040107	29	1653	1653	0	위탁관리	개별난방	계단식	현대산업개발	한국주택시설관리(주)
