단지코드,시도,동수,관리비부과면적,주거전용면적(단지합계),주거전용면적(세부),세대수
A13527013,서울특별시,8,72171,59577.48,126.46,144
A13527013,서울특별시,8,72171,59577.48,152.74,216
A13527014,서울특별시,2,101213.69,73177.23,43.79,2
A13527014,서울특별시,2,101213.69,73177.23,53.672,2
A13527014,서울특별시,2,101213.69,73177.23,60.687,2
A13527014,서울특별시,2,101213.69,73177.23,69.18,2
A13527014,서울특별시,2,101213.69,73177.23,84.072,2
A13527014,서울특별시,2,101213.69,73177.23,117.318,4
A13527014,서울특별시,2,101213.69,73177.23,130.545,170
A13527014,서울특별시,2,101213.69,73177.23,138.657,32
A13527014,서울특별시,2,101213.69,73177.23,146.754,80
A13527014,서울특별시,2,101213.69,73177.23,168.456,10
A13527014,서울특별시,2,101213.69,73177.23,172.464,62
A13527014,서울특별시,2,101213.69,73177.23,172.467,60
A13527014,서울특별시,2,101213.69,73177.23,177.255,62
A13527016,서울특별시,8,55239.77,40563.01,52.72,117
A13527016,서울특별시,8,55239.77,40563.01,52.73,117
A13527016,서울특별시,8,55239.77,40563.01,59.48,170
A13527016,서울특별시,8,55239.77,40563.01,83.86,216
A13527017,서울특별시,4,283424.9,204005.66,78.99,23
A13527017,서울특별시,4,283424.9,204005.66,84.15,42
A13527017,서울특별시,4,283424.9,204005.66,84.16,42
A13527017,서울특별시,4,283424.9,204005.66,120.78,42
A13527017,서울특별시,4,283424.9,204005.66,121.42,42
A13527017,서울특별시,4,283424.9,204005.66,137.24,320
A13527017,서울특별시,4,283424.9,204005.66,164.95,109
A13527017,서울특별시,4,283424.9,204005.66,164.97,320
A13527017,서울특별시,4,283424.9,204005.66,174.67,218
A13527017,서울특별시,4,283424.9,204005.66,222.48,23
A13527017,서울특별시,4,283424.9,204005.66,244.66,102
A13527017,서울특별시,4,283424.9,204005.66,301.47,7
A13527018,서울특별시,1,20562.25,9680.09,33.8,64
A13527018,서울특별시,1,20562.25,9680.09,48.64,3
A13527018,서울특별시,1,20562.25,9680.09,63.09,12
A13527018,서울특별시,1,20562.25,9680.09,67.5,16
A13527018,서울특별시,1,20562.25,9680.09,67.57,52
A13527018,서울특별시,1,20562.25,9680.09,68.96,3
A13527018,서울특별시,1,20562.25,9680.09,69.18,13
A13527018,서울특별시,1,20562.25,9680.09,70.31,13
A13527019,서울특별시,5,52285.2,42932.4,66,36
A13527019,서울특별시,5,52285.2,42932.4,66.95,12
A13527019,서울특별시,5,52285.2,42932.4,107.53,192
A13527019,서울특별시,5,52285.2,42932.4,108.2,12
A13527019,서울특별시,5,52285.2,42932.4,108.4,12
A13527019,서울특별시,5,52285.2,42932.4,112.13,36
A13527019,서울특별시,5,52285.2,42932.4,112.86,12
A13527019,서울특별시,5,52285.2,42932.4,112.92,24
A13527019,서울특별시,5,52285.2,42932.4,142.77,24
A13527019,서울특별시,5,52285.2,42932.4,207.52,24
A13527203,서울특별시,34,379722.4,298679.47,59.9203,24
A13527203,서울특별시,34,379722.4,298679.47,59.9772,255
A13527203,서울특별시,34,379722.4,298679.47,59.9818,276
A13527203,서울특별시,34,379722.4,298679.47,59.9937,46
A13527203,서울특별시,34,379722.4,298679.47,84.9231,130
A13527203,서울특별시,34,379722.4,298679.47,84.9984,806
A13527203,서울특별시,34,379722.4,298679.47,114.9931,348
A13527203,서울특별시,34,379722.4,298679.47,119.8906,330
A13527203,서울특별시,34,379722.4,298679.47,120.8233,320
A13527203,서울특별시,34,379722.4,298679.47,134.9023,404
A13527203,서울특별시,34,379722.4,298679.47,138.3156,21
A13527203,서울특별시,34,379722.4,298679.47,176.9924,42
A13550403,서울특별시,5,36802.34,36882.14,58.46,65
A13550403,서울특별시,5,36802.34,36882.14,84.74,266
A13550403,서울특별시,5,36802.34,36882.14,116.24,30
A13550403,서울특별시,5,36802.34,36882.14,117.57,60
A13550502,서울특별시,10,94471.67,71979,59.96,144
A13550502,서울특별시,10,94471.67,71979,84.76,48
A13550502,서울특별시,10,94471.67,71979,84.89,144
A13550502,서울특별시,10,94471.67,71979,89.88,48
A13550502,서울특별시,10,94471.67,71979,122.81,348
A13585401,서울특별시,4,17550,13489.2,70.89,90
A13585401,서울특별시,4,17550,13489.2,78.99,90
A13585402,서울특별시,2,126724.61,197521.77,92.8,21
A13585402,서울특별시,2,126724.61,197521.77,115.63,47
A13585402,서울특별시,2,126724.61,197521.77,124.11,9
A13585402,서울특별시,2,126724.61,197521.77,130.17,21
A13585402,서울특별시,2,126724.61,197521.77,139.38,8
A13585402,서울특별시,2,126724.61,197521.77,144.63,44
A13585402,서울특별시,2,126724.61,197521.77,154.35,12
A13585402,서울특별시,2,126724.61,197521.77,156.5,9
A13585402,서울특별시,2,126724.61,197521.77,160.17,21
A13585402,서울특별시,2,126724.61,197521.77,161.8,9
A13585402,서울특별시,2,126724.61,197521.77,162.6,51
A13585402,서울특별시,2,126724.61,197521.77,164.13,12
A13585402,서울특별시,2,126724.61,197521.77,164.88,2
A13585402,서울특별시,2,126724.61,197521.77,164.99,65
A13585402,서울특별시,2,126724.61,197521.77,185.6,8
A13585402,서울특별시,2,126724.61,197521.77,195.83,9
A13585402,서울특별시,2,126724.61,197521.77,218.4,8
A13585402,서울특별시,2,126724.61,197521.77,222.78,21
A13585402,서울특별시,2,126724.61,197521.77,223.59,9
A13585402,서울특별시,2,126724.61,197521.77,229.3,16
A13585402,서울특별시,2,126724.61,197521.77,231.26,46
A13585402,서울특별시,2,126724.61,197521.77,243.08,2
A13585402,서울특별시,2,126724.61,197521.77,243.14,4
A13585402,서울특별시,2,126724.61,197521.77,244.04,8
A13585402,서울특별시,2,126724.61,197521.77,248.22,9
A13585402,서울특별시,2,126724.61,197521.77,260.34,8
A13585402,서울특별시,2,126724.61,197521.77,289.26,22
A13585402,서울특별시,2,126724.61,197521.77,308.7,12
A13585402,서울특별시,2,126724.61,197521.77,313,9
A13585402,서울특별시,2,126724.61,197521.77,318.88,22
A13585402,서울특별시,2,126724.61,197521.77,320.34,21
A13585402,서울특별시,2,126724.61,197521.77,321.12,16
A13585402,서울특별시,2,126724.61,197521.77,323.6,9
A13585402,서울특별시,2,126724.61,197521.77,325.2,46
A13585402,서울특별시,2,126724.61,197521.77,326.56,21
A13585402,서울특별시,2,126724.61,197521.77,328.26,12
A13585402,서울특별시,2,126724.61,197521.77,328.4,2
A13585402,서울특별시,2,126724.61,197521.77,329.98,59
A13585402,서울특별시,2,126724.61,197521.77,353.44,21
A13585402,서울특별시,2,126724.61,197521.77,391.66,9
A13585402,서울특별시,2,126724.61,197521.77,436.8,8
A13585402,서울특별시,2,126724.61,197521.77,447.18,31
A13585402,서울특별시,2,126724.61,197521.77,486.28,4
A13585402,서울특별시,2,126724.61,197521.77,488.08,8
A13585402,서울특별시,2,126724.61,197521.77,489.54,2
A13585403,서울특별시,1,106201.82,75439.26,124.641,76
A13585403,서울특별시,1,106201.82,75439.26,141.381,76
A13585403,서울특별시,1,106201.82,75439.26,141.648,76
A13585403,서울특별시,1,106201.82,75439.26,141.706,18
A13585403,서울특별시,1,106201.82,75439.26,152.721,1
A13585403,서울특별시,1,106201.82,75439.26,157.284,38
A13585403,서울특별시,1,106201.82,75439.26,163.567,76
A13585403,서울특별시,1,106201.82,75439.26,163.702,38
A13585403,서울특별시,1,106201.82,75439.26,163.944,5
A13585403,서울특별시,1,106201.82,75439.26,176.076,4
A13585403,서울특별시,1,106201.82,75439.26,185.622,22
A13585403,서울특별시,1,106201.82,75439.26,214.967,22
A13585403,서울특별시,1,106201.82,75439.26,235.74,6
A13585403,서울특별시,1,106201.82,75439.26,244.224,22
A13585404,서울특별시,8,43122.11,33275.43,59.98,81
A13585404,서울특별시,8,43122.11,33275.43,71.85,100
A13585404,서울특별시,8,43122.11,33275.43,84.67,59
A13585404,서울특별시,8,43122.11,33275.43,93.07,37
A13585404,서울특별시,8,43122.11,33275.43,106.39,53
A13585404,서울특별시,8,43122.11,33275.43,106.78,67
A13585804,서울특별시,10,138068,109509.38,84.97,674
A13585804,서울특별시,10,138068,109509.38,124.1,210
A13585804,서울특별시,10,138068,109509.38,124.66,210
A13586101,서울특별시,2,22147.78,16733.19,84.93,98
A13586101,서울특별시,2,22147.78,16733.19,84.95,99
A13586102,서울특별시,3,25110.898,17841.6,0,1
A13586102,서울특별시,3,25110.898,17841.6,84.96,210
A10021856,서울특별시,1,16515.95,12714.18,93.08,3
A10021856,서울특별시,1,16515.95,12714.18,102.97,2
A10021856,서울특별시,1,16515.95,12714.18,107.38,75
A10021856,서울특별시,1,16515.95,12714.18,121.69,22
A10021856,서울특별시,1,16515.95,12714.18,124.86,12
A10022130,서울특별시,1,11513.95,8519.94,40.41,2
A10022130,서울특별시,1,11513.95,8519.94,55.17,2
A10022130,서울특별시,1,11513.95,8519.94,59.94,52
A10022130,서울특별시,1,11513.95,8519.94,80.52,3
A10022130,서울특별시,1,11513.95,8519.94,93.78,53
A10023020,서울특별시,1,6665.3,6665.051,18.038,8
A10023020,서울특별시,1,6665.3,6665.051,18.117,8
A10023020,서울특별시,1,6665.3,6665.051,18.727,1
A10023020,서울특별시,1,6665.3,6665.051,19.738,1
A10023020,서울특별시,1,6665.3,6665.051,20.067,12
A10023020,서울특별시,1,6665.3,6665.051,20.162,1
A10023020,서울특별시,1,6665.3,6665.051,20.227,10
A10023020,서울특별시,1,6665.3,6665.051,20.229,12
A10023020,서울특별시,1,6665.3,6665.051,20.231,12
A10023020,서울특별시,1,6665.3,6665.051,20.272,48
A10023020,서울특별시,1,6665.3,6665.051,20.407,46
A10023020,서울특별시,1,6665.3,6665.051,22.678,10
A10023020,서울특별시,1,6665.3,6665.051,22.73,10
A10023020,서울특별시,1,6665.3,6665.051,22.763,11
A10023020,서울특별시,1,6665.3,6665.051,22.799,10
A10023020,서울특별시,1,6665.3,6665.051,22.814,1
A10023020,서울특별시,1,6665.3,6665.051,22.857,10
A10023020,서울특별시,1,6665.3,6665.051,22.866,22
A10023020,서울특별시,1,6665.3,6665.051,22.942,32
A10023020,서울특별시,1,6665.3,6665.051,27.907,13
A10023020,서울특별시,1,6665.3,6665.051,29.251,10
A10023020,서울특별시,1,6665.3,6665.051,29.62,1
A10023020,서울특별시,1,6665.3,6665.051,29.953,1
A10023020,서울특별시,1,6665.3,6665.051,33.236,1
A10023020,서울특별시,1,6665.3,6665.051,34.866,1
A10023020,서울특별시,1,6665.3,6665.051,36.319,1
A10023020,서울특별시,1,6665.3,6665.051,37.172,1
A10023020,서울특별시,1,6665.3,6665.051,38.605,3
A10023020,서울특별시,1,6665.3,6665.051,39.726,1
A10023020,서울특별시,1,6665.3,6665.051,43.761,1
A10023939,서울특별시,1,13200.71,10142.07,59.43,17
A10023939,서울특별시,1,13200.71,10142.07,59.82,48
A10023939,서울특별시,1,13200.71,10142.07,84.6,74
A10024131,서울특별시,7,74657.7,55529.9,59.99,164
A10024131,서울특별시,7,74657.7,55529.9,71.9,40
A10024131,서울특별시,7,74657.7,55529.9,71.95,99
A10024131,서울특별시,7,74657.7,55529.9,71.99,18
A10024131,서울특별시,7,74657.7,55529.9,84.98,163
A10024131,서울특별시,7,74657.7,55529.9,84.99,52
A10024131,서울특별시,7,74657.7,55529.9,101.98,85
A10024131,서울특별시,7,74657.7,55529.9,115.93,27
A10024131,서울특별시,7,74657.7,55529.9,136.9,1
A10024131,서울특별시,7,74657.7,55529.9,136.95,27
A10024131,서울특별시,7,74657.7,55529.9,152.9,1
A10024131,서울특별시,7,74657.7,55529.9,159.78,1
A10024131,서울특별시,7,74657.7,55529.9,179.81,1
A10024819,서울특별시,1,12805.94,9123.13,55.34,26
A10024819,서울특별시,1,12805.94,9123.13,61.23,18
A10024819,서울특별시,1,12805.94,9123.13,70.05,8
A10024819,서울특별시,1,12805.94,9123.13,80.29,75
A10026350,서울특별시,4,46756.9,34877.17,49.94,44
A10026350,서울특별시,4,46756.9,34877.17,49.96,23
A10026350,서울특별시,4,46756.9,34877.17,59.96,48
A10026350,서울특별시,4,46756.9,34877.17,84.95,61
A10026350,서울특별시,4,46756.9,34877.17,84.98,61
A10026350,서울특별시,4,46756.9,34877.17,84.99,82
A10026350,서울특별시,4,46756.9,34877.17,103.32,56
A10026350,서울특별시,4,46756.9,34877.17,123.3,19
A10026350,서울특별시,4,46756.9,34877.17,142.93,20
A10026350,서울특별시,4,46756.9,34877.17,160.5,1
A10026350,서울특별시,4,46756.9,34877.17,170.02,1
A10026934,서울특별시,3,21223.52,17633.86,97.49,1
A10026934,서울특별시,3,21223.52,17633.86,123.97,18
A10026934,서울특별시,3,21223.52,17633.86,131.65,23
A10026934,서울특별시,3,21223.52,17633.86,134.03,2
A10026934,서울특별시,3,21223.52,17633.86,139.1,3
A10026934,서울특별시,3,21223.52,17633.86,148.5,24
A10026934,서울특별시,3,21223.52,17633.86,170.8,47
A13509001,서울특별시,1,21300.75,15854.423,32.61,6
A13509001,서울특별시,1,21300.75,15854.423,59.83,83
A13509001,서울특별시,1,21300.75,15854.423,78.285,4
A13509001,서울특별시,1,21300.75,15854.423,84.87,56
A13509001,서울특별시,1,21300.75,15854.423,114.837,49
A13509003,서울특별시,1,25898.84,19766.28,51.78,2
A13509003,서울특별시,1,25898.84,19766.28,59.7,121
A13509003,서울특별시,1,25898.84,19766.28,84.78,75
A13509003,서울특별시,1,25898.84,19766.28,102.26,2
A13509003,서울특별시,1,25898.84,19766.28,113,52
A13509004,서울특별시,2,27988.83,20736.68,41.47,2
A13509004,서울특별시,2,27988.83,20736.68,58.57,112
A13509004,서울특별시,2,27988.83,20736.68,68.8,2
A13509004,서울특별시,2,27988.83,20736.68,80.35,2
A13509004,서울특별시,2,27988.83,20736.68,85,85
A13509004,서울특별시,2,27988.83,20736.68,109.51,60
A13509005,서울특별시,8,40608.05,31921.68,84.92,46
A13509005,서울특별시,8,40608.05,31921.68,101.38,44
A13509005,서울특별시,8,40608.05,31921.68,105.5,59
A13509005,서울특별시,8,40608.05,31921.68,119.29,44
A13509005,서울특별시,8,40608.05,31921.68,134.81,49
A13509005,서울특별시,8,40608.05,31921.68,164.72,30
A13509005,서울특별시,8,40608.05,31921.68,178.03,3
A13509006,서울특별시,2,28528.918,21910.35,59.67,152
A13509006,서울특별시,2,28528.918,21910.35,80.91,17
A13509006,서울특별시,2,28528.918,21910.35,84.9,17
A13509006,서울특별시,2,28528.918,21910.35,84.93,118
A13509007,서울특별시,3,37643.45,27299.4,59.4,99
A13509007,서울특별시,3,37643.45,27299.4,78.27,4
A13509007,서울특별시,3,37643.45,27299.4,84.87,80
A13509007,서울특별시,3,37643.45,27299.4,91.77,156
A13509009,서울특별시,3,94247.26,75342.54,136.404,1
A13509009,서울특별시,3,94247.26,75342.54,145.046,110
A13509009,서울특별시,3,94247.26,75342.54,156.857,110
A13509009,서울특별시,3,94247.26,75342.54,167.72,46
A13509009,서울특별시,3,94247.26,75342.54,175.052,81
A13509009,서울특별시,3,94247.26,75342.54,195.388,92
A13509009,서울특별시,3,94247.26,75342.54,203.121,2
A13509009,서울특별시,3,94247.26,75342.54,226.6,3
A13509009,서울특별시,3,94247.26,75342.54,250.953,2
A13509009,서울특별시,3,94247.26,75342.54,269.414,2
A13509010,서울특별시,11,103545.94,86523.04,84.465,80
A13509010,서울특별시,11,103545.94,86523.04,84.484,78
A13509010,서울특별시,11,103545.94,86523.04,101.81,64
A13509010,서울특별시,11,103545.94,86523.04,121.931,313
A13509010,서울특별시,11,103545.94,86523.04,122.485,38
A13509010,서울특별시,11,103545.94,86523.04,144.113,68
A13509010,서울특별시,11,103545.94,86523.04,176.613,36
A13509010,서울특별시,11,103545.94,86523.04,213.435,36
A13509012,서울특별시,17,116666.37,89308.086,26.5,19
A13509012,서울특별시,17,116666.37,89308.086,31.402,211
A13509012,서울특별시,17,116666.37,89308.086,84.236,482
A13509012,서울특별시,17,116666.37,89308.086,84.349,86
A13509012,서울특별시,17,116666.37,89308.086,84.419,88
A13509012,서울특별시,17,116666.37,89308.086,84.503,88
A13509012,서울특별시,17,116666.37,89308.086,114.039,2
A13509012,서울특별시,17,116666.37,89308.086,114.463,168
A13509013,서울특별시,4,18505.72,15766.5,84.95,25
A13509013,서울특별시,4,18505.72,15766.5,122.85,35
A13509013,서울특별시,4,18505.72,15766.5,137.79,2
A13509013,서울특별시,4,18505.72,15766.5,177.47,2
A13509013,서울특별시,4,18505.72,15766.5,181.51,48
A13509014,서울특별시,3,17911.8,14829.43,84.66,10
A13509014,서울특별시,3,17911.8,14829.43,84.71,4
A13509014,서울특별시,3,17911.8,14829.43,84.8,10
A13509014,서울특별시,3,17911.8,14829.43,84.81,2
A13509014,서울특별시,3,17911.8,14829.43,84.95,2
A13509014,서울특별시,3,17911.8,14829.43,84.96,10
A13509014,서울특별시,3,17911.8,14829.43,106.98,7
A13509014,서울특별시,3,17911.8,14829.43,113.52,14
A13509014,서울특별시,3,17911.8,14829.43,114.12,13
A13509014,서울특별시,3,17911.8,14829.43,114.17,31
A13509014,서울특별시,3,17911.8,14829.43,141.53,30
A13509101,서울특별시,3,19322.318,14193.33,84.99,167
A13550701,서울특별시,5,42856.188,33866.26,59.92,38
A13550701,서울특별시,5,42856.188,33866.26,59.98,22
A13550701,서울특별시,5,42856.188,33866.26,84.55,30
A13550701,서울특별시,5,42856.188,33866.26,84.87,60
A13550701,서울특별시,5,42856.188,33866.26,152.98,148
A13570501,서울특별시,12,91411.34,69975.805,38.671,22
A13570501,서울특별시,12,91411.34,69975.805,39.552,22
A13570501,서울특별시,12,91411.34,69975.805,40.553,22
A13570501,서울특별시,12,91411.34,69975.805,40.586,40
A13570501,서울특별시,12,91411.34,69975.805,40.763,40
A13570501,서울특별시,12,91411.34,69975.805,43.842,40
A13570501,서울특별시,12,91411.34,69975.805,84.236,640
A13570501,서울특별시,12,91411.34,69975.805,84.349,56
A13570501,서울특별시,12,91411.34,69975.805,84.435,22
A13570501,서울특별시,12,91411.34,69975.805,84.679,22
A13587603,서울특별시,1,11153.55,11153.55,36.35,204
A13587603,서울특별시,1,11153.55,11153.55,36.47,55
A13587603,서울특별시,1,11153.55,11153.55,48.81,26
A13587603,서울특별시,1,11153.55,11153.55,56.68,3
A13587603,서울특별시,1,11153.55,11153.55,56.87,1
A13587603,서울특별시,1,11153.55,11153.55,59,3
A13587603,서울특별시,1,11153.55,11153.55,59.33,1
A10027558,서울특별시,11,26145.125,21315.527,92.9619,28
A10027558,서울특별시,11,26145.125,21315.527,95.8969,28
A10027558,서울특별시,11,26145.125,21315.527,99.1101,1
